solve_id,solve_type,method,warm_start,min_search_proportion,threshold_proportion,n,p,q,cut_type,cut_value,max_variables,max_constraints,total_cpu_time,gurobi_cpu_time,non_gurobi_cpu_time,objective_value
0,iterative,auto,warm,0.01,,140,0.5,0.1,fixed,1000,9730,13913,456.77633167100004,424.607246082,32.16908558900002,490.00000000003325
0,iterative,auto,warm,0.1,,140,0.5,0.1,fixed,1000,9730,13649,282.76032282600005,227.94126841300027,54.819054412999776,489.9999999999945
0,iterative,auto,warm,1,0.5,140,0.5,0.1,fixed,1000,9730,13744,391.6152657110001,348.36513803399987,43.25012767700025,490.0000000000004
0,iterative,auto,warm,1,0.9,140,0.5,0.1,fixed,1000,9730,14101,348.01812762200007,310.96268165000015,37.055445971999916,489.99999999999676
1,iterative,auto,warm,0.01,,140,0.5,0.1,fixed,10000,9730,30649,153.57902381899999,116.85287534899976,36.726148470000226,469.99999999999375
1,iterative,auto,warm,0.1,,140,0.5,0.1,fixed,10000,9730,31461,57.262090485000044,24.175495805000537,33.08659467999951,470.0000000000005
1,iterative,auto,warm,1,0.5,140,0.5,0.1,fixed,10000,9730,30303,69.41486818899989,41.183075521999854,28.231792667000036,469.9999999999963
1,iterative,auto,warm,1,0.9,140,0.5,0.1,fixed,10000,9730,30778,97.87495477900006,66.74333886699992,31.131615912000143,470.0000000000018
2,iterative,auto,warm,0.01,,140,0.5,0.2,fixed,1000,9730,24101,9660.239233916001,9624.932702713,35.306531203001214,1002.0000000000047
2,iterative,auto,warm,0.1,,140,0.5,0.2,fixed,1000,9730,19101,4746.344834798001,4691.532180312002,54.81265448599879,1001.9999999999982
2,iterative,auto,warm,1,0.5,140,0.5,0.2,fixed,1000,9730,23107,7956.865671525002,7899.608031079,57.25764044600146,1001.9999999999999
2,iterative,auto,warm,1,0.9,140,0.5,0.2,fixed,1000,9730,20422,5014.167522952001,4955.816830478016,58.350692473984964,1002.0000000000011
3,iterative,auto,warm,0.01,,140,0.5,0.2,fixed,10000,9730,35530,2733.494527556999,2703.178806662996,30.31572089400288,950.9999999999991
3,iterative,auto,warm,0.1,,140,0.5,0.2,fixed,10000,9730,32681,3146.1089641359977,3115.458889152993,30.650074983004743,951.0000000000035
3,iterative,auto,warm,1,0.5,140,0.5,0.2,fixed,10000,9730,36345,2924.6157487279997,2879.9429803299936,44.672768398006156,951.0000000000032
3,iterative,auto,warm,1,0.9,140,0.5,0.2,fixed,10000,9730,37388,2929.3544627180017,2881.18748525899,48.16697745901183,950.9999999999998
4,iterative,auto,warm,0.01,,140,0.8,0.1,fixed,1000,9730,6101,23.19450444800168,0.28301284000917803,22.911491607992502,501.0
4,iterative,auto,warm,0.1,,140,0.8,0.1,fixed,1000,9730,6917,39.14519120300247,0.5531598210072843,38.592031381995184,501.0
4,iterative,auto,warm,1,0.5,140,0.8,0.1,fixed,1000,9730,8055,31.95073799599777,0.6727406760110171,31.277997319986753,501.0
4,iterative,auto,warm,1,0.9,140,0.8,0.1,fixed,1000,9730,8101,35.142706944003294,0.5943148269943777,34.548392117008916,501.0
5,iterative,auto,warm,0.01,,140,0.8,0.1,fixed,10000,9730,20101,26.13869311500457,0.8044279009991442,25.334265214005427,493.0
5,iterative,auto,warm,0.1,,140,0.8,0.1,fixed,10000,9730,20101,29.40901238000515,0.8806379200032097,28.52837446000194,493.0
5,iterative,auto,warm,1,0.5,140,0.8,0.1,fixed,10000,9730,20101,30.23746568000206,0.8773279400047613,29.3601377399973,493.0
5,iterative,auto,warm,1,0.9,140,0.8,0.1,fixed,10000,9730,20101,30.124817304000317,0.8188490129905404,29.305968291009776,493.0
